term,definition,isTechnical,label
feeder-ready,"A electrical term meaning besleme hattına hazır, used in site, drawing, installation or coordination contexts.",True,1
sectionalize,"A electrical term meaning bölümlere ayırmak, used in site, drawing, installation or coordination contexts.",True,1
differential,"An adjective meaning “diferansiyel”, used to describe a condition, issue, status or requirement.",True,1
flashover,"A electrical term meaning atlama / ark atlaması, used in site, drawing, installation or coordination contexts.",True,1
nuisance,"A electrical term meaning gereksiz / rahatsız edici, used in site, drawing, installation or coordination contexts.",True,1
overloadable,"An adjective meaning “aşırı yüklenebilir”, used to describe a condition, issue, status or requirement.",True,1
parafoudre,"A electrical term meaning parafudr, used in site, drawing, installation or coordination contexts.",True,1
RCBO,RCBO is an acronym used in electrical communication.,True,1
selectivity,"A electrical term meaning seçicilik, used in site, drawing, installation or coordination contexts.",True,1
surgeproof,"A electrical term meaning darbe gerilimine dayanıklı, used in site, drawing, installation or coordination contexts.",True,1
redundancy,"A electrical term meaning yedeklilik, used in site, drawing, installation or coordination contexts.",True,1
photovoltaic,"An adjective meaning “fotovoltaik”, used to describe a condition, issue, status or requirement.",True,1
arc flash study,"A electrical term meaning ark flaş çalışması, used in site, drawing, installation or coordination contexts.",True,1
selectivity study,"A electrical term meaning seçicilik çalışması, used in site, drawing, installation or coordination contexts.",True,1
withdrawable,"An adjective meaning “çekmeceli / çıkarılabilir”, used to describe a condition, issue, status or requirement.",True,1
neutralize,"A electrical term meaning nötrlemek / etkisizleştirmek, used in site, drawing, installation or coordination contexts.",True,1
meggar,"A electrical term meaning megger / izolasyon test cihazı, used in site, drawing, installation or coordination contexts.",True,1
bushing,"A electrical term meaning buşing / izolatör geçişi, used in site, drawing, installation or coordination contexts.",True,1
coefficient,"An adjective meaning “katsayı”, used to describe a condition, issue, status or requirement.",True,1
cross-sectional,"An adjective meaning “kesitsel”, used to describe a condition, issue, status or requirement.",True,1
equivalence,"A engineering core term meaning eşdeğerlik, used in site, drawing, installation or coordination contexts.",True,1
quantify,"A engineering core term meaning miktarlandırmak, used in site, drawing, installation or coordination contexts.",True,1
uplift,"A engineering core term meaning artış / yukarı kaldırma, used in site, drawing, installation or coordination contexts.",True,1
conservative,"An adjective meaning “ihtiyatlı / muhafazakâr”, used to describe a condition, issue, status or requirement.",True,1
extendable,"An adjective meaning “uzatılabilir”, used to describe a condition, issue, status or requirement.",True,1
upgradable,"An adjective meaning “yükseltilebilir”, used to describe a condition, issue, status or requirement.",True,1
inclination,"A engineering core term meaning eğim, used in site, drawing, installation or coordination contexts.",True,1
utilization,"A engineering core term meaning kullanım oranı, used in site, drawing, installation or coordination contexts.",True,1
exceedance,"A engineering core term meaning aşım, used in site, drawing, installation or coordination contexts.",True,1
impairment,"An adjective meaning “bozulma / zayıflama”, used to describe a condition, issue, status or requirement.",True,1
depletion,"A engineering core term meaning azalma / tükenme, used in site, drawing, installation or coordination contexts.",True,1
autonomous,"An adjective meaning “otonom / bağımsız”, used to describe a condition, issue, status or requirement.",True,1
decouple,"A engineering core term meaning ayırmak / bağlantısını kesmek, used in site, drawing, installation or coordination contexts.",True,1
abrupt,"A practical English term meaning ani / keskin, used in daily work-life communication.",False,0
advocate,"A practical English term meaning savunmak / savunucu, used in daily work-life communication.",False,0
allegation,"A practical English term meaning iddia, used in daily work-life communication.",False,0
amid,"A practical English term meaning ortasında / sırasında, used in daily work-life communication.",False,0
arbitrary,"An adjective meaning “keyfi / rastgele”, used to describe a condition, issue, status or requirement.",False,0
arguably,"An adverb meaning “denebilir ki / tartışmalı olarak”, used to describe how or when an action is done.",False,0
argumentative,"An adjective meaning “tartışmacı / argümana dayalı”, used to describe a condition, issue, status or requirement.",False,0
bias,"A practical English term meaning önyargı / sapma, used in daily work-life communication.",False,0
catalyst,"A practical English term meaning katalizör, used in daily work-life communication.",False,0
contemporary,"An adjective meaning “çağdaş / güncel”, used to describe a condition, issue, status or requirement.",False,0
controversial,"An adjective meaning “tartışmalı”, used to describe a condition, issue, status or requirement.",False,0
deliberate,"A practical English term meaning kasıtlı / bilinçli, used in daily work-life communication.",False,0
diplomatic,"An adjective meaning “diplomatik”, used to describe a condition, issue, status or requirement.",False,0
exceptionally,"An adverb meaning “istisnai şekilde”, used to describe how or when an action is done.",False,0
